@relation yeast-0-5-6-7-9_vs_4
@attribute Mcg real [0.11, 1.0]
@attribute Gvh real [0.13, 1.0]
@attribute Alm real [0.21, 1.0]
@attribute Mit real [0.0, 1.0]
@attribute Erl real [0.5, 1.0]
@attribute Pox real [0.0, 0.83]
@attribute Vac real [0.0, 0.73]
@attribute Nuc real [0.0, 1.0]
@attribute Class {positive,negative}
@inputs Mcg, Gvh, Alm, Mit, Erl, Pox, Vac, Nuc
@outputs Class
@data
0.5, 0.54, 0.48, 0.65, 0.5, 0.0, 0.53, 0.22, negative
0.55, 0.5, 0.66, 0.36, 0.5, 0.0, 0.49, 0.22, negative
0.59, 0.53, 0.43, 0.44, 0.5, 0.0, 0.5, 0.22, negative
0.57, 0.53, 0.53, 0.34, 0.5, 0.0, 0.53, 0.22, negative
0.45, 0.58, 0.48, 0.67, 0.5, 0.0, 0.52, 0.22, negative
0.43, 0.35, 0.52, 0.52, 0.5, 0.0, 0.54, 0.22, negative
0.45, 0.55, 0.54, 0.66, 0.5, 0.0, 0.47, 0.22, negative
0.63, 0.53, 0.54, 0.4, 0.5, 0.0, 0.5, 0.22, negative
0.48, 0.45, 0.55, 0.5, 0.5, 0.0, 0.53, 0.22, negative
0.5, 0.58, 0.46, 0.46, 0.5, 0.0, 0.46, 0.22, negative
0.61, 0.72, 0.39, 0.33, 0.5, 0.0, 0.58, 0.22, negative
0.78, 0.75, 0.4, 0.28, 0.5, 0.0, 0.53, 0.22, negative
0.59, 0.67, 0.56, 0.41, 0.5, 0.0, 0.47, 0.22, negative
0.47, 0.41, 0.66, 0.26, 0.5, 0.0, 0.53, 0.22, negative
0.46, 0.43, 0.38, 0.33, 0.5, 0.0, 0.48, 0.28, negative
0.47, 0.65, 0.54, 0.62, 0.5, 0.0, 0.53, 0.36, negative
0.53, 0.56, 0.49, 0.46, 0.5, 0.0, 0.52, 0.22, negative
0.67, 0.51, 0.53, 0.28, 0.5, 0.0, 0.51, 0.22, negative
0.35, 0.49, 0.47, 0.22, 0.5, 0.0, 0.5, 0.28, negative
0.59, 0.57, 0.46, 0.14, 0.5, 0.0, 0.52, 0.22, negative
0.36, 0.44, 0.57, 0.18, 0.5, 0.0, 0.42, 0.22, negative
0.52, 0.62, 0.54, 0.19, 0.5, 0.0, 0.5, 0.22, negative
0.72, 0.58, 0.42, 0.28, 0.5, 0.0, 0.48, 0.22, negative
0.58, 0.49, 0.5, 0.41, 0.5, 0.0, 0.57, 0.22, negative
0.66, 0.52, 0.52, 0.44, 0.5, 0.0, 0.56, 0.27, negative
0.67, 0.51, 0.54, 0.21, 0.5, 0.0, 0.43, 0.3, negative
0.36, 0.4, 0.53, 0.48, 0.5, 0.0, 0.48, 0.22, negative
0.42, 0.53, 0.53, 0.64, 0.5, 0.0, 0.47, 0.22, negative
0.5, 0.46, 0.64, 0.36, 0.5, 0.0, 0.49, 0.22, negative
0.4, 0.74, 0.49, 0.16, 0.5, 0.0, 0.51, 0.22, negative
0.51, 0.48, 0.51, 0.43, 0.5, 0.0, 0.49, 0.22, negative
0.51, 0.46, 0.54, 0.41, 0.5, 0.0, 0.53, 0.22, negative
