@relation yeast-1-4-5-8_vs_7
@attribute Mcg real [0.11, 1.0]
@attribute Gvh real [0.13, 1.0]
@attribute Alm real [0.21, 1.0]
@attribute Mit real [0.0, 1.0]
@attribute Erl real [0.5, 1.0]
@attribute Pox real [0.0, 0.83]
@attribute Vac real [0.0, 0.73]
@attribute Nuc real [0.0, 1.0]
@attribute Class {positive,negative}
@inputs Mcg, Gvh, Alm, Mit, Erl, Pox, Vac, Nuc
@outputs Class
@data
0.61, 0.6, 0.55, 0.21, 0.5, 0.0, 0.5, 0.25, negative
0.37, 0.32, 0.47, 0.18, 0.5, 0.0, 0.45, 0.25, negative
0.41, 0.46, 0.59, 0.19, 0.5, 0.0, 0.58, 0.27, negative
0.33, 0.43, 0.64, 0.16, 0.5, 0.0, 0.52, 0.52, negative
0.44, 0.52, 0.41, 0.23, 0.5, 0.0, 0.51, 0.22, negative
0.35, 0.58, 0.54, 0.16, 0.5, 0.0, 0.51, 0.22, negative
0.48, 0.54, 0.5, 0.17, 0.5, 0.0, 0.53, 0.22, negative
0.64, 0.6, 0.57, 0.19, 0.5, 0.0, 0.43, 0.22, negative
0.34, 0.36, 0.54, 0.11, 0.5, 0.0, 0.36, 0.21, negative
0.41, 0.45, 0.53, 0.17, 0.5, 0.0, 0.51, 0.25, negative
0.23, 0.2, 0.53, 0.2, 0.5, 0.0, 0.44, 0.22, negative
0.55, 0.54, 0.56, 0.22, 0.5, 0.0, 0.5, 0.37, negative
0.41, 0.24, 0.54, 0.26, 0.5, 0.0, 0.41, 0.22, negative
0.43, 0.39, 0.54, 0.14, 0.5, 0.0, 0.47, 0.22, negative
0.5, 0.51, 0.52, 0.09, 0.5, 0.0, 0.48, 0.25, negative
0.53, 0.61, 0.52, 0.21, 0.5, 0.0, 0.55, 0.3, negative
0.37, 0.53, 0.46, 0.23, 0.5, 0.0, 0.47, 0.22, negative
0.56, 0.59, 0.53, 0.16, 0.5, 0.0, 0.24, 0.42, negative
0.23, 0.3, 0.58, 0.22, 0.5, 0.0, 0.48, 0.27, negative
0.54, 0.56, 0.57, 0.18, 0.5, 0.0, 0.45, 0.25, negative
0.47, 0.49, 0.63, 0.17, 0.5, 0.0, 0.31, 0.26, negative
0.51, 0.48, 0.58, 0.22, 0.5, 0.0, 0.5, 0.28, negative
0.51, 0.48, 0.58, 0.22, 0.5, 0.0, 0.5, 0.28, negative
0.52, 0.49, 0.57, 0.57, 0.5, 0.0, 0.51, 0.22, negative
0.46, 0.32, 0.58, 0.17, 0.5, 0.0, 0.61, 0.25, negative
0.26, 0.38, 0.52, 0.36, 0.5, 0.0, 0.48, 0.56, negative
0.53, 0.51, 0.51, 0.11, 0.5, 0.0, 0.49, 0.41, negative
0.46, 0.57, 0.52, 0.28, 0.5, 0.0, 0.52, 0.22, negative
