@relation  segment
@attribute Region-centroid-col numeric
@attribute Region-centroid-row numeric
@attribute Region-pixel-count numeric
@attribute Short-line-density-5 numeric
@attribute Short-line-density-2 numeric
@attribute Vedge-mean numeric
@attribute Vegde-sd numeric
@attribute Hedge-mean numeric
@attribute Hedge-sd real[-1.5894573E-8,1386.3292]
@attribute Intensity-mean numeric
@attribute Rawred-mean numeric
@attribute Rawblue-mean numeric
@attribute Rawgreen-mean numeric
@attribute Exred-mean real[-49.666668,9.888889]
@attribute Exblue-mean real[-12.444445,82.0]
@attribute Exgreen-mean real[-33.88889,24.666666]
@attribute Value-mean numeric
@attribute Saturatoin-mean numeric
@attribute Hue-mean real[-3.0441751,2.9124804]
@attribute Class {1,2,3,4,5,6,7}


@data
227.0, 116.0, 9.0, 0.0, 0.0, 0.38888875, 0.15185185, 0.22222225, 0.07407413, 5.4074073, 6.5555553, 6.7777777, 2.8888888, 3.4444444, 4.111111, -7.5555553, 6.888889, 0.58002645, -1.093148, 1
98.0, 135.0, 9.0, 0.0, 0.0, 0.6111112, 0.15185179, 1.0555556, 0.37407392, 5.703704, 7.4444447, 6.4444447, 3.2222223, 5.2222223, 2.2222223, -7.4444447, 7.4444447, 0.5654762, -0.7873758, 1
62.0, 123.0, 9.0, 0.0, 0.0, 0.44444442, 0.2074074, 0.5, 0.12222223, 5.814815, 7.5555553, 6.6666665, 3.2222223, 5.2222223, 2.5555556, -7.7777777, 7.5555553, 0.5734127, -0.83759767, 1
34.0, 137.0, 9.0, 0.0, 0.0, 0.5000002, 0.16666673, 1.111111, 0.47407418, 5.851852, 7.7777777, 6.4444447, 3.3333333, 5.7777777, 1.7777778, -7.5555553, 7.7777777, 0.57363313, -0.74427164, 1
80.0, 95.0, 9.0, 0.0, 0.0, 1.2222223, 1.0074079, 0.944444, 0.5518514, 21.407408, 21.333334, 26.666666, 16.222223, -0.22222222, 15.777778, -15.555555, 26.666666, 0.39043593, -1.5673273, 1
29.0, 111.0, 9.0, 0.0, 0.0, 0.38888884, 0.24074061, 0.6111111, 0.15185188, 5.4074073, 6.888889, 6.3333335, 3.0, 4.4444447, 2.7777777, -7.2222223, 6.888889, 0.56415343, -0.89785874, 1
151.0, 143.0, 9.0, 0.0, 0.0, 0.3888887, 0.06296294, 0.4999999, 0.0333333, 5.6666665, 7.5555553, 6.4444447, 3.0, 5.6666665, 2.3333333, -8.0, 7.5555553, 0.60119045, -0.79691786, 1
24.0, 65.0, 9.0, 0.0, 0.0, 1.2222227, 1.7629641, 2.333334, 2.3555567, 20.814816, 20.11111, 26.777779, 15.555555, -2.1111112, 17.88889, -15.777778, 26.777779, 0.41941756, -1.6658529, 1
142.0, 100.0, 9.0, 0.0, 0.0, 0.6666667, 0.26666614, 1.388889, 0.9074066, 22.222221, 21.777779, 28.444445, 16.444445, -1.3333334, 18.666666, -17.333334, 28.444445, 0.42199442, -1.6233006, 1
148.0, 116.0, 9.0, 0.0, 0.0, 0.4999999, 0.4777777, 1.1666669, 0.6111109, 6.111111, 7.111111, 7.6666665, 3.5555556, 3.0, 4.6666665, -7.6666665, 7.7777777, 0.54473305, -1.1632453, 1
75.0, 107.0, 9.0, 0.11111111, 0.0, 1.1666665, 0.34444454, 1.7777777, 1.5407407, 16.703703, 18.777779, 19.444445, 11.888889, 6.2222223, 8.222222, -14.444445, 19.777779, 0.39931142, -1.1319735, 1
89.0, 89.0, 9.0, 0.0, 0.0, 1.722222, 2.9074073, 2.9444447, 4.862958, 21.88889, 21.333334, 27.777779, 16.555555, -1.6666666, 17.666666, -16.0, 27.777779, 0.4004446, -1.6113652, 1
38.0, 106.0, 9.0, 0.0, 0.0, 2.2222223, 2.5185175, 2.1111114, 3.1407404, 20.0, 20.0, 25.11111, 14.888889, 0.0, 15.333333, -15.333333, 25.11111, 0.40815476, -1.5576197, 1
219.0, 134.0, 9.0, 0.0, 0.0, 0.27777788, 0.10740747, 0.6666667, 0.4444444, 4.740741, 6.4444447, 5.2222223, 2.5555556, 5.111111, 1.4444444, -6.5555553, 6.4444447, 0.6037037, -0.7304648, 1
188.0, 133.0, 9.0, 0.0, 0.0, 0.33333334, 0.26666674, 0.5, 0.077777736, 6.6666665, 8.333334, 7.7777777, 3.8888888, 5.0, 3.3333333, -8.333333, 8.444445, 0.53858024, -0.92481726, 1
34.0, 83.0, 9.0, 0.0, 0.0, 1.4444447, 0.34074098, 2.444445, 0.42963055, 19.444445, 19.555555, 24.444445, 14.333333, 0.33333334, 15.0, -15.333333, 24.444445, 0.41007325, -1.5070066, 1
18.0, 138.0, 9.0, 0.0, 0.0, 0.88888884, 0.5629629, 0.83333325, 0.29999986, 5.740741, 7.3333335, 6.5555553, 3.3333333, 4.7777777, 2.4444444, -7.2222223, 7.3333335, 0.5438712, -0.8621077, 1
133.0, 96.0, 9.0, 0.11111111, 0.0, 1.0000004, 1.0222217, 2.777778, 3.3629608, 21.88889, 22.11111, 27.333334, 16.222223, 0.6666667, 16.333334, -17.0, 27.333334, 0.40645057, -1.5306859, 1
112.0, 114.0, 9.0, 0.0, 0.0, 0.7222224, 0.06296291, 0.6666668, 0.0444444, 5.259259, 6.5555553, 6.111111, 3.1111112, 3.8888888, 2.5555556, -6.4444447, 6.6666665, 0.5343915, -0.9106101, 1
