@relation  segment
@attribute Region-centroid-col numeric
@attribute Region-centroid-row numeric
@attribute Region-pixel-count numeric
@attribute Short-line-density-5 numeric
@attribute Short-line-density-2 numeric
@attribute Vedge-mean numeric
@attribute Vegde-sd numeric
@attribute Hedge-mean numeric
@attribute Hedge-sd real[-1.5894573E-8,1386.3292]
@attribute Intensity-mean numeric
@attribute Rawred-mean numeric
@attribute Rawblue-mean numeric
@attribute Rawgreen-mean numeric
@attribute Exred-mean real[-49.666668,9.888889]
@attribute Exblue-mean real[-12.444445,82.0]
@attribute Exgreen-mean real[-33.88889,24.666666]
@attribute Value-mean numeric
@attribute Saturatoin-mean numeric
@attribute Hue-mean real[-3.0441751,2.9124804]
@attribute Class {1,2,3,4,5,6,7}


@data
227.0, 118.0, 9.0, 0.0, 0.0, 0.055555504, 0.018518483, 1.0555557, 0.10740725, 5.6296296, 7.0, 6.6666665, 3.2222223, 4.111111, 3.1111112, -7.2222223, 7.111111, 0.5456349, -0.96082735, 1
95.0, 131.0, 9.0, 0.0, 0.0, 0.5555555, 0.162963, 1.3333334, 0.7111112, 5.3333335, 6.888889, 6.111111, 3.0, 4.6666665, 2.3333333, -7.0, 7.2222223, 0.5928131, -0.8507829, 1
58.0, 122.0, 9.0, 0.0, 0.0, 0.27777782, 0.10740742, 0.55555564, 0.11851851, 5.6296296, 7.0, 6.6666665, 3.2222223, 4.111111, 3.1111112, -7.2222223, 7.2222223, 0.5515873, -0.9647966, 1
34.0, 137.0, 9.0, 0.0, 0.0, 0.5000002, 0.16666673, 1.111111, 0.47407418, 5.851852, 7.7777777, 6.4444447, 3.3333333, 5.7777777, 1.7777778, -7.5555553, 7.7777777, 0.57363313, -0.74427164, 1
79.0, 95.0, 9.0, 0.0, 0.0, 1.6666666, 3.7333338, 2.4999993, 7.188887, 21.11111, 21.11111, 26.222221, 16.0, 0.0, 15.333333, -15.333333, 26.222221, 0.38836312, -1.555549, 1
32.0, 113.0, 9.0, 0.0, 0.0, 0.50000006, 0.07777767, 0.27777782, 0.15185188, 6.148148, 7.2222223, 7.7777777, 3.4444444, 3.2222223, 4.888889, -8.111111, 7.888889, 0.56349206, -1.175454, 1
155.0, 140.0, 9.0, 0.0, 0.0, 0.44444442, 0.11851859, 0.66666675, 0.08888887, 5.0, 6.5555553, 5.5555553, 2.8888888, 4.6666665, 1.6666666, -6.3333335, 6.6666665, 0.56415343, -0.7836471, 1
14.0, 60.0, 9.0, 0.0, 0.0, 0.55555505, 0.78518444, 1.0555553, 0.06296298, 19.333334, 18.88889, 24.777779, 14.333333, -1.3333334, 16.333334, -15.0, 24.777779, 0.41924807, -1.6233917, 1
147.0, 92.0, 9.0, 0.0, 0.0, 1.111111, 0.42963067, 1.388889, 2.240742, 23.444445, 22.777779, 30.0, 17.555555, -2.0, 19.666666, -17.666666, 30.0, 0.4143562, -1.6539259, 1
151.0, 114.0, 9.0, 0.0, 0.0, 0.6111111, 0.19629627, 1.0000001, 0.53333306, 6.2222223, 7.5555553, 7.4444447, 3.6666667, 4.0, 3.6666667, -7.6666665, 7.888889, 0.53791887, -1.0108004, 1
78.0, 107.0, 9.0, 0.0, 0.0, 0.8333332, 0.65555614, 1.6111108, 1.92963, 17.185184, 18.333334, 20.666668, 12.555555, 3.4444444, 10.444445, -13.888889, 20.777779, 0.3952535, -1.3124995, 1
88.0, 71.0, 9.0, 0.11111111, 0.11111111, 1.4444447, 0.785185, 4.5, 5.677779, 22.333334, 21.777779, 28.555555, 16.666668, -1.6666666, 18.666666, -17.0, 28.555555, 0.41629943, -1.6368634, 1
31.0, 106.0, 9.0, 0.0, 0.0, 1.6111107, 0.7296303, 0.7222223, 1.1740737, 19.11111, 19.555555, 23.666666, 14.111111, 1.3333334, 13.666667, -15.0, 23.666666, 0.40322387, -1.4845796, 1
228.0, 143.0, 9.0, 0.0, 0.0, 0.50000006, 0.3444443, 0.6666668, 0.31111094, 5.296296, 6.6666665, 6.2222223, 3.0, 4.111111, 2.7777777, -6.888889, 6.7777777, 0.5564374, -0.9148125, 1
188.0, 133.0, 9.0, 0.0, 0.0, 0.33333334, 0.26666674, 0.5, 0.077777736, 6.6666665, 8.333334, 7.7777777, 3.8888888, 5.0, 3.3333333, -8.333333, 8.444445, 0.53858024, -0.92481726, 1
35.0, 96.0, 9.0, 0.11111111, 0.0, 2.1111114, 1.0074071, 2.833333, 3.855554, 21.74074, 20.777779, 27.777779, 16.666668, -2.8888888, 18.11111, -15.222222, 27.777779, 0.39949927, -1.6769211, 1
18.0, 138.0, 9.0, 0.0, 0.0, 0.88888884, 0.5629629, 0.83333325, 0.29999986, 5.740741, 7.3333335, 6.5555553, 3.3333333, 4.7777777, 2.4444444, -7.2222223, 7.3333335, 0.5438712, -0.8621077, 1
122.0, 91.0, 9.0, 0.0, 0.0, 2.2222223, 2.029629, 2.1666663, 1.2777776, 22.481482, 22.0, 28.777779, 16.666668, -1.4444444, 18.88889, -17.444445, 28.777779, 0.420716, -1.6304086, 1
104.0, 122.0, 9.0, 0.0, 0.0, 0.4444445, 0.02962958, 0.4999999, 0.1666666, 6.4074073, 8.111112, 7.2222223, 3.8888888, 5.111111, 2.4444444, -7.5555553, 8.111112, 0.52006173, -0.8321195, 1
189.0, 115.0, 9.0, 0.0, 0.0, 0.16666675, 0.033333365, 0.33333325, 0.13333328, 6.6666665, 8.222222, 7.888889, 3.8888888, 4.6666665, 3.6666667, -8.333333, 8.444445, 0.53858024, -0.96514446, 1
98.0, 104.0, 9.0, 0.0, 0.0, 2.2222223, 3.6296306, 1.4999999, 1.3222224, 18.703703, 19.222221, 23.222221, 13.666667, 1.5555556, 13.555555, -15.111111, 23.222221, 0.4100093, -1.4466414, 1
27.0, 50.0, 9.0, 0.0, 0.0, 1.0555557, 0.46296322, 1.0000004, 0.48888907, 23.037037, 21.666666, 30.0, 17.444445, -4.111111, 20.88889, -16.777779, 30.0, 0.41874644, -1.7412539, 1
154.0, 128.0, 9.0, 0.0, 0.0, 0.5, 0.30000007, 0.33333325, 0.044444434, 5.962963, 7.3333335, 7.2222223, 3.3333333, 4.111111, 3.7777777, -7.888889, 7.6666665, 0.56371254, -1.0050536, 1
75.0, 67.0, 9.0, 0.0, 0.0, 1.4444447, 1.0074071, 1.8333334, 1.5444458, 22.25926, 22.555555, 27.88889, 16.333334, 0.8888889, 16.88889, -17.777779, 27.88889, 0.4148357, -1.5247713, 1
123.0, 104.0, 9.0, 0.0, 0.0, 2.2777777, 2.107407, 4.0, 2.0000021, 21.925926, 20.555555, 28.666666, 16.555555, -4.111111, 20.222221, -16.11111, 28.666666, 0.4213954, -1.7287898, 1
