@relation yeast-0-3-5-9_vs_7-8
@attribute mcg real [0.2, 1.0]
@attribute gvh real [0.14, 1.0]
@attribute alm real [0.21, 0.72]
@attribute mit real [0.08, 0.87]
@attribute erl real [0.5, 1.0]
@attribute pox real [0.0, 0.83]
@attribute vac real [0.26, 0.69]
@attribute nuc real [0.11, 0.83]
@attribute class {positive, negative}
@inputs mcg, gvh, alm, mit, erl, pox, vac, nuc
@outputs class
@data
0.55, 0.5, 0.66, 0.36, 0.5, 0.0, 0.49, 0.22, negative
0.6, 0.4, 0.52, 0.46, 0.5, 0.0, 0.53, 0.22, negative
0.51, 0.51, 0.52, 0.51, 0.5, 0.0, 0.54, 0.22, negative
0.59, 0.53, 0.43, 0.44, 0.5, 0.0, 0.5, 0.22, negative
0.35, 0.52, 0.48, 0.22, 0.5, 0.0, 0.26, 0.22, negative
0.47, 0.41, 0.66, 0.26, 0.5, 0.0, 0.53, 0.22, negative
0.67, 0.62, 0.54, 0.43, 0.5, 0.0, 0.53, 0.22, negative
0.42, 0.58, 0.41, 0.65, 0.5, 0.0, 0.46, 0.26, negative
0.55, 0.45, 0.45, 0.54, 0.5, 0.0, 0.5, 0.22, negative
0.47, 0.46, 0.59, 0.49, 0.5, 0.0, 0.56, 0.22, negative
0.53, 0.53, 0.6, 0.13, 0.5, 0.0, 0.49, 0.22, negative
0.42, 0.57, 0.72, 0.22, 0.5, 0.0, 0.57, 0.22, negative
0.44, 0.68, 0.45, 0.51, 0.5, 0.0, 0.52, 0.41, negative
0.55, 0.53, 0.56, 0.29, 0.5, 0.0, 0.48, 0.22, negative
0.38, 0.46, 0.52, 0.75, 0.5, 0.0, 0.5, 0.26, negative
0.51, 0.68, 0.49, 0.59, 0.5, 0.0, 0.54, 0.27, negative
0.45, 0.54, 0.54, 0.62, 0.5, 0.0, 0.53, 0.22, negative
0.35, 0.49, 0.47, 0.22, 0.5, 0.0, 0.5, 0.28, negative
0.58, 0.55, 0.52, 0.22, 0.5, 0.0, 0.44, 0.22, negative
0.48, 0.57, 0.52, 0.61, 0.5, 0.0, 0.51, 0.22, negative
0.68, 0.5, 0.55, 0.65, 0.5, 0.0, 0.46, 0.31, negative
0.47, 0.54, 0.54, 0.48, 0.5, 0.0, 0.53, 0.26, negative
0.72, 0.58, 0.42, 0.28, 0.5, 0.0, 0.48, 0.22, negative
0.66, 0.52, 0.52, 0.44, 0.5, 0.0, 0.56, 0.27, negative
0.58, 0.52, 0.61, 0.33, 0.5, 0.0, 0.38, 0.11, negative
0.36, 0.38, 0.56, 0.44, 0.5, 0.0, 0.48, 0.22, negative
0.62, 0.59, 0.54, 0.47, 0.5, 0.0, 0.46, 0.22, negative
0.58, 0.53, 0.57, 0.46, 0.5, 0.0, 0.51, 0.27, negative
0.65, 0.53, 0.55, 0.52, 0.5, 0.0, 0.47, 0.27, negative
0.38, 0.54, 0.54, 0.41, 0.5, 0.0, 0.51, 0.22, negative
0.58, 0.53, 0.5, 0.53, 0.5, 0.0, 0.47, 0.31, negative
0.46, 0.44, 0.53, 0.31, 0.5, 0.0, 0.48, 0.22, negative
0.39, 0.28, 0.54, 0.14, 0.5, 0.0, 0.59, 0.22, negative
0.6, 0.59, 0.47, 0.47, 0.5, 0.0, 0.53, 0.22, negative
0.5, 0.62, 0.52, 0.3, 0.5, 0.0, 0.56, 0.22, negative
0.49, 0.45, 0.54, 0.4, 0.5, 0.0, 0.55, 0.22, negative
0.68, 0.53, 0.44, 0.31, 0.5, 0.0, 0.51, 0.22, negative
0.55, 0.38, 0.64, 0.42, 0.5, 0.0, 0.47, 0.22, negative
0.53, 0.51, 0.55, 0.57, 0.5, 0.0, 0.46, 0.22, negative
0.57, 0.51, 0.34, 0.13, 0.5, 0.0, 0.53, 0.27, negative
0.55, 0.41, 0.67, 0.61, 0.5, 0.0, 0.49, 0.14, negative
0.53, 0.45, 0.52, 0.29, 0.5, 0.0, 0.55, 0.38, negative
0.52, 0.56, 0.54, 0.53, 0.5, 0.0, 0.45, 0.22, negative
0.57, 0.58, 0.58, 0.35, 0.5, 0.0, 0.49, 0.22, negative
0.75, 0.66, 0.64, 0.39, 0.5, 0.0, 0.46, 0.32, negative
0.67, 0.63, 0.34, 0.41, 0.5, 0.0, 0.6, 0.33, negative
0.84, 0.87, 0.45, 0.54, 0.5, 0.0, 0.28, 0.22, negative
0.78, 0.73, 0.27, 0.28, 0.5, 0.0, 0.56, 0.22, negative
0.77, 0.7, 0.44, 0.29, 0.5, 0.0, 0.56, 0.22, negative
0.8, 0.83, 0.43, 0.24, 0.5, 0.0, 0.54, 0.22, negative
0.71, 0.79, 0.41, 0.38, 0.5, 0.0, 0.54, 0.22, negative
0.74, 0.73, 0.32, 0.2, 0.5, 0.0, 0.55, 0.22, negative
0.8, 0.73, 0.47, 0.19, 0.5, 0.0, 0.49, 0.22, negative
0.77, 0.74, 0.37, 0.29, 0.5, 0.0, 0.45, 0.22, negative
0.41, 0.53, 0.45, 0.14, 0.5, 0.0, 0.52, 0.66, negative
0.28, 0.58, 0.21, 0.13, 0.5, 0.0, 0.51, 0.22, negative
0.36, 0.58, 0.35, 0.24, 0.5, 0.0, 0.44, 0.22, negative
0.36, 0.43, 0.39, 0.12, 0.5, 0.0, 0.49, 0.22, negative
0.54, 0.55, 0.34, 0.31, 0.5, 0.0, 0.54, 0.22, negative
0.39, 0.58, 0.5, 0.26, 0.5, 0.0, 0.54, 0.59, negative
0.36, 0.37, 0.33, 0.14, 0.5, 0.0, 0.57, 0.31, negative
0.36, 0.46, 0.43, 0.19, 0.5, 0.0, 0.48, 0.22, negative
0.37, 0.34, 0.32, 0.22, 0.5, 0.0, 0.56, 0.22, negative
0.35, 0.56, 0.36, 0.3, 0.5, 0.0, 0.53, 0.25, negative
0.49, 0.4, 0.34, 0.26, 0.5, 0.0, 0.5, 0.22, negative
0.4, 0.45, 0.42, 0.17, 0.5, 0.0, 0.54, 0.26, negative
0.35, 0.53, 0.35, 0.33, 0.5, 0.0, 0.5, 0.32, negative
0.65, 0.61, 0.39, 0.3, 0.5, 0.0, 0.57, 0.28, negative
0.46, 0.4, 0.38, 0.18, 0.5, 0.0, 0.49, 0.22, negative
0.46, 0.14, 0.36, 0.21, 0.5, 0.0, 0.5, 0.25, negative
0.39, 0.37, 0.33, 0.23, 0.5, 0.0, 0.53, 0.26, negative
0.48, 0.49, 0.45, 0.23, 0.5, 0.0, 0.51, 0.22, negative
0.41, 0.48, 0.38, 0.13, 0.5, 0.0, 0.51, 0.35, negative
0.47, 0.61, 0.5, 0.23, 0.5, 0.0, 0.49, 0.22, negative
0.27, 0.56, 0.3, 0.14, 0.5, 0.0, 0.52, 0.39, negative
0.44, 0.43, 0.34, 0.21, 0.5, 0.0, 0.55, 0.4, negative
0.27, 0.49, 0.36, 0.26, 0.5, 0.0, 0.49, 0.26, negative
0.66, 0.55, 0.34, 0.2, 0.5, 0.0, 0.62, 0.22, negative
0.36, 0.33, 0.38, 0.15, 0.5, 0.0, 0.55, 0.36, negative
0.58, 0.53, 0.33, 0.26, 0.5, 0.0, 0.51, 0.22, negative
0.39, 0.46, 0.33, 0.18, 0.5, 0.0, 0.53, 0.22, negative
0.27, 0.41, 0.24, 0.2, 0.5, 0.0, 0.49, 0.22, negative
0.49, 0.31, 0.43, 0.24, 0.5, 0.0, 0.54, 0.22, negative
0.31, 0.51, 0.38, 0.18, 0.5, 0.0, 0.46, 0.31, negative
0.39, 0.63, 0.41, 0.27, 0.5, 0.0, 0.49, 0.22, negative
0.49, 0.49, 0.4, 0.2, 0.5, 0.0, 0.48, 0.26, negative
0.43, 0.41, 0.37, 0.18, 0.5, 0.0, 0.54, 0.31, negative
0.43, 0.6, 0.4, 0.12, 0.5, 0.0, 0.49, 0.29, negative
0.6, 0.68, 0.3, 0.27, 0.5, 0.0, 0.55, 0.22, negative
0.78, 0.74, 0.58, 0.25, 1.0, 0.0, 0.53, 0.22, negative
0.85, 0.56, 0.33, 0.38, 1.0, 0.0, 0.55, 0.25, negative
0.42, 0.32, 0.48, 0.16, 0.5, 0.0, 0.55, 0.22, positive
0.51, 0.46, 0.49, 0.21, 0.5, 0.0, 0.55, 0.22, positive
0.36, 0.51, 0.51, 0.17, 0.5, 0.0, 0.52, 0.22, positive
0.73, 0.59, 0.35, 0.15, 0.5, 0.0, 0.54, 0.22, positive
0.6, 0.37, 0.52, 0.15, 0.5, 0.0, 0.55, 0.26, positive
0.65, 0.58, 0.53, 0.21, 0.5, 0.0, 0.51, 0.22, positive
0.48, 0.49, 0.49, 0.26, 0.5, 0.0, 0.39, 0.27, positive
0.28, 0.46, 0.26, 0.18, 0.5, 0.0, 0.39, 0.22, positive
0.57, 0.52, 0.46, 0.2, 0.5, 0.83, 0.52, 0.41, positive
0.74, 0.75, 0.45, 0.44, 0.5, 0.0, 0.52, 0.22, positive
