,PCA,LDA,ANMM,DMLMJ,NCA,LMNN
FOLD 1,0.7138263665594855,0.8810289389067524,0.7363344051446945,0.7942122186495176,0.0,0.0
FOLD 2,0.7174603174603175,0.8539682539682539,0.7365079365079366,0.8095238095238095,0.0,0.0
FOLD 3,0.7174603174603175,0.8507936507936508,0.7206349206349206,0.819047619047619,0.0,0.0
FOLD 4,0.7492163009404389,0.8557993730407524,0.7398119122257053,0.8244514106583072,0.0,0.0
FOLD 5,0.7484848484848485,0.8636363636363636,0.7606060606060606,0.8666666666666667,0.0,0.0
FOLD 6,0.7424242424242424,0.8606060606060606,0.7545454545454545,0.8454545454545455,0.0,0.0
FOLD 7,0.7666666666666667,0.8606060606060606,0.7666666666666667,0.8424242424242424,0.0,0.0
FOLD 8,0.7606060606060606,0.8606060606060606,0.7454545454545455,0.8515151515151516,0.0,0.0
FOLD 9,0.7484848484848485,0.8454545454545455,0.7484848484848485,0.8333333333333334,0.0,0.0
FOLD 10,0.7484848484848485,0.8515151515151516,0.7545454545454545,0.8303030303030303,0.0,0.0
MEAN,0.7413114817572074,0.8584014459133652,0.7463592204816287,0.8316932027576224,0.0,0.0
