,PCA,LDA,ANMM,DMLMJ,NCA,LMNN
FOLD 1,0.5273311897106109,0.6205787781350482,0.3504823151125402,0.6270096463022508,0.6109324758842444,0.6977491961414791
FOLD 2,0.5111111111111111,0.653968253968254,0.47619047619047616,0.6571428571428571,0.7333333333333333,0.6984126984126984
FOLD 3,0.5015873015873016,0.638095238095238,0.34285714285714286,0.6412698412698413,0.7111111111111111,0.6984126984126984
FOLD 4,0.47962382445141066,0.658307210031348,0.3573667711598746,0.6269592476489029,0.5579937304075235,0.7210031347962382
FOLD 5,0.49696969696969695,0.6181818181818182,0.36666666666666664,0.6363636363636364,0.6363636363636364,0.7242424242424242
FOLD 6,0.48787878787878786,0.6212121212121212,0.503030303030303,0.6575757575757576,0.6787878787878788,0.7181818181818181
FOLD 7,0.5272727272727272,0.603030303030303,0.5333333333333333,0.6,0.693939393939394,0.7151515151515152
FOLD 8,0.5,0.593939393939394,0.4818181818181818,0.593939393939394,0.7424242424242424,0.7242424242424242
FOLD 9,0.5,0.6242424242424243,0.4818181818181818,0.6212121212121212,0.6818181818181818,0.7333333333333333
FOLD 10,0.4909090909090909,0.6454545454545455,0.48484848484848486,0.6363636363636364,0.6818181818181818,0.7303030303030303
MEAN,0.5022683729890738,0.6277010086290493,0.4378411856835186,0.6297836137818398,0.6728522165887727,0.716103227321766
