,Euclidean,LDA,ITML,DMLMJ,NCA,LMNN,LSI,DML_eig,MCML,LDML
appendicitis,0.8428700074654722,0.8428590425531916,0.8533307670772675,0.8490980776409108,0.8700522583053379,0.8407647443075774,0.8659077547592385,0.8585169372900336,0.8502610582306831,0.8669715845464726
balance,0.8049738227671792,0.8885208277634122,0.8986691758393075,0.8286273414049445,0.9592845016263613,0.8202706451146741,0.9182263618135816,0.8947507992208475,0.8816059140444205,0.8874759105801807
bupa,0.62318742868997,0.6338201431386785,0.646671507105072,0.6660149362099367,0.6943688414064931,0.6099595477647547,0.6363976765895654,0.599345503578467,0.5716533554610518,0.5826252463437402
cleveland,0.5570905590609685,0.5694297556618273,0.54881703351274,0.5626820877438519,0.6804253378583283,0.5780163411721901,0.5518229553881124,0.5896147753139932,0.5978394904923888,0.5784274199933508
glass,0.6759954001409563,0.6235873509417327,0.6453720957036742,0.7092170562146151,0.7065673956701759,0.67805697498113,0.6495437696340881,0.6407301370542847,0.6319325027050136,0.6242128603493646
hepatitis,0.8236869466417991,0.9402909083113598,0.9002392972752803,0.8821239843934229,0.9569396209831283,0.9514030913027632,0.9139379274122664,0.9125479666430852,0.9250305485883338,0.9458084121165348
ionosphere,0.8569176666926538,0.883498183125025,0.8771560091246231,0.8752692543428477,0.9534715907686396,0.9281338668918032,0.8898363703319181,0.890449252682212,0.9053418342672824,0.8907807396674545
iris,0.9533333333333334,0.9681481481481482,0.9703703703703702,0.9585185185185184,0.9755555555555556,0.948148148148148,0.9703703703703702,0.9585185185185184,0.9688888888888888,0.9807407407407408
monk-2,0.95782129428977,0.9451885413502568,0.922360098315628,0.970936502564918,1.0,0.9812226256415691,1.0,0.9878991626047254,0.9665636656208568,0.9382039593989344
newthyroid,0.942118476577106,0.9596923241279848,0.94520057689226,0.9436648683296832,0.9700389936435021,0.9658965867207948,0.9591928849954596,0.960218471235511,0.9565888574328294,0.9509134127450456
sonar,0.8317405248740789,0.9011685550241808,0.8435082281493118,0.909724796513726,0.9823556938842176,0.9941233359881672,0.8530995489229574,0.8547039799260316,0.8755513061904114,0.8766292971297209
wine,0.9606825534272896,0.9968826672193504,0.9900153832687332,0.9812769813056932,0.9956287852317728,0.9956287852317728,0.983757423973448,0.9975037852317729,0.9975193140863432,0.9956326672193504
movement_libras,0.797237797006064,0.8685899288771004,0.8038656663093962,0.8460657307236751,0.8516187103480595,0.8065926606441076,0.7351641932127573,0.7970400646894715,0.8063901284557676,0.7256027718939351
pima,0.7372715257271442,0.7259847920831835,0.7148444492776658,0.7366932819152942,0.7841444082882308,0.7290215654618002,0.7206296060831667,0.7174466509958759,0.7173017240658174,0.7285924311753929
vehicle,0.7077737518167333,0.769893403640285,0.7625313880827829,0.7643807249336959,0.8186149431673764,0.685582288909565,0.6590454623202741,0.6506394209489357,0.7398192862235835,0.7186627246838714
vowel,0.9699214365881034,0.9680134680134681,0.9423120089786756,0.9751964085297418,0.9799102132435468,0.9693602693602694,0.9436588103254768,0.6719416386083052,0.8558922558922557,0.8885521885521885
wdbc,0.967973647285308,0.9732451886053128,0.971490813071253,0.9669982254735487,0.9751994572737972,0.9638732210031836,0.9705130949817942,0.9546939037984516,0.9714904219142796,0.9476633899186228
wisconsin,0.9694160512959672,0.9663260890350348,0.9609538804724312,0.969578916885662,0.972345525359945,0.9692534479503176,0.968440175856558,0.9673009000215644,0.9585185567325872,0.9650255348316841
banana,0.8543978508210501,0.6504225290210578,0.8536646467754077,0.8550267823297055,0.8553411382078089,0.8574373568175451,0.8535599347335227,0.6718994852298885,0.6282005021343456,0.6268432011339227
digits,0.9878814343502418,0.9769375423870136,0.9798416309158438,0.9869553185453442,0.998083514267372,0.9993200707045624,0.9264847235692504,0.8269335140869634,0.9734773635724604,0.9797195270426479
letter,0.7174012513737915,0.795516499371835,0.7161182090812286,0.816352801757486,0.8565087291180931,0.7048578477530889,0.5396355664634892,0.3191370079991914,0.7600909622599643,0.6216999864306845
magic,0.8070300645649671,0.7436206791526431,0.8069118779450168,0.8161981020822797,0.8396683646762343,0.7979803493067534,0.7946574888117637,0.7508607725641776,0.7738074818102529,0.7077168737335743
optdigits,0.9756490795649312,0.9671693853465612,0.973189119844936,0.9770334744893182,0.9956618604407944,0.9986188216388868,0.9398617286048688,0.8164023137704464,0.9761410405375978,0.9596768273268296
page-blocks,0.9495977454212141,0.9697985446140042,0.9614331550919096,0.9515373579592432,0.9637762445846254,0.9459265580421604,,0.9515335044239018,0.9613321544496028,0.9438835475716701
phoneme,0.7957654794648034,0.7321454343103964,0.7853869991151131,0.796073276641553,0.8044019613030933,0.7928880951386561,0.76421281474869,0.7361461592869485,0.7654466451066952,0.7320366394106991
ring,0.6410661141774705,0.7289016709761875,0.7290512574147016,0.6440699634249571,0.9267264226981944,0.6750758671995178,0.8331085037471861,0.7308587523993648,0.8315332783521111,0.5634384367881792
satimage,0.8585486373790697,0.8541552782573033,0.8495796721877878,0.8669997656358983,0.8764676019434491,0.8565687020263191,0.8490686899566559,0.8153570659219349,0.8246691313584288,0.5427129204816094
segment,0.8970581113801452,0.9353066989507668,0.9357142857142856,0.907130750605327,0.9451170298627928,0.9076230831315576,0.8898789346246974,0.90954802259887,0.9367312348668281,0.8818805488297012
spambase,0.8500084064369208,0.9215014981496678,0.8801952886466031,0.8635320944796133,0.9391308730729496,0.9215014784195559,0.9210189602146523,0.907731008957048,0.91763033042441,0.9229513189086486
texture,0.9560606060606059,0.9983838383838384,0.98010101010101,0.9864646464646464,0.9843434343434344,0.9180808080808079,0.9333333333333332,0.8979797979797979,0.9740404040404042,0.8658585858585857
thyroid,0.9313286953197216,0.9375042249089508,0.9397415225567032,0.9355725271696552,0.9459909923742141,0.9320231408675635,0.9357283379278069,0.945837386663976,0.9377340362144468,0.9587951796580464
titanic,0.7607268578824895,0.7727887830195772,0.7682880520299757,0.7612033933252007,0.5709486154629249,0.6018354059520284,,0.7107762882050448,0.715032296447341,0.7108291746331767
twonorm,0.9609876005037294,0.9778680030367952,0.9685649452903768,0.9612874502409386,0.981769090921379,0.9778682283183407,0.9776425525300244,0.9782431531306248,0.9708119597466934,0.9789183219228232
winequality-red,0.5808483607546748,0.5657706030621374,0.5754301469295025,0.5828634114745649,0.602247411884562,0.5647254146976257,0.5656980745992063,0.5281775241750177,0.5675760167108803,0.5376977478383154
