,PCA,LDA,ANMM,DMLMJ,NCA,LMNN
FOLD 1,0.6816720257234726,0.8327974276527331,0.6816720257234726,0.707395498392283,0.0,0.0
FOLD 2,0.6857142857142857,0.8412698412698413,0.6793650793650794,0.707936507936508,0.0,0.0
FOLD 3,0.6825396825396826,0.8444444444444444,0.6857142857142857,0.7206349206349206,0.0,0.0
FOLD 4,0.7115987460815048,0.8463949843260188,0.7084639498432602,0.7272727272727273,0.0,0.0
FOLD 5,0.7242424242424242,0.8333333333333334,0.7212121212121212,0.7454545454545455,0.0,0.0
FOLD 6,0.7,0.8666666666666667,0.696969696969697,0.7303030303030303,0.0,0.0
FOLD 7,0.7242424242424242,0.8515151515151516,0.7242424242424242,0.7393939393939394,0.0,0.0
FOLD 8,0.7212121212121212,0.8363636363636363,0.7212121212121212,0.7424242424242424,0.0,0.0
FOLD 9,0.7303030303030303,0.8484848484848485,0.7303030303030303,0.7545454545454545,0.0,0.0
FOLD 10,0.7393939393939394,0.8515151515151516,0.7393939393939394,0.7393939393939394,0.0,0.0
MEAN,0.7100918679452884,0.8452785485571827,0.7088548673979431,0.7314754805751591,0.0,0.0
