,PCA,LDA,ANMM,DMLMJ,NCA,LMNN
FOLD 1,0.7202572347266881,0.8810289389067524,0.7202572347266881,0.7813504823151125,0.0,0.0
FOLD 2,0.7301587301587301,0.8539682539682539,0.7301587301587301,0.7841269841269841,0.0,0.0
FOLD 3,0.726984126984127,0.8507936507936508,0.726984126984127,0.7873015873015873,0.0,0.0
FOLD 4,0.7523510971786834,0.8557993730407524,0.7523510971786834,0.786833855799373,0.0,0.0
FOLD 5,0.7454545454545455,0.8636363636363636,0.7454545454545455,0.8,0.0,0.0
FOLD 6,0.7393939393939394,0.8606060606060606,0.7393939393939394,0.8181818181818182,0.0,0.0
FOLD 7,0.7575757575757576,0.8606060606060606,0.7575757575757576,0.806060606060606,0.0,0.0
FOLD 8,0.7515151515151515,0.8606060606060606,0.7545454545454545,0.8090909090909091,0.0,0.0
FOLD 9,0.7454545454545455,0.8454545454545455,0.7484848484848485,0.8090909090909091,0.0,0.0
FOLD 10,0.7484848484848485,0.8515151515151516,0.7454545454545455,0.8090909090909091,0.0,0.0
MEAN,0.7417629976927017,0.8584014459133652,0.7420660279957321,0.7991128061058207,0.0,0.0
