,PCA,LDA,ANMM,DMLMJ,NCA,LMNN
FOLD 1,0.6816720257234726,0.6881028938906752,0.6945337620578779,0.7909967845659164,0.7652733118971061,0.8167202572347267
FOLD 2,0.6857142857142857,0.7174603174603175,0.6984126984126984,0.8,0.8222222222222222,0.7936507936507936
FOLD 3,0.6507936507936508,0.7206349206349206,0.6952380952380952,0.765079365079365,0.8253968253968254,0.7555555555555555
FOLD 4,0.6677115987460815,0.7304075235109718,0.7272727272727273,0.786833855799373,0.8181818181818182,0.8181818181818182
FOLD 5,0.703030303030303,0.7545454545454545,0.7696969696969697,0.8090909090909091,0.8393939393939394,0.8303030303030303
FOLD 6,0.7121212121212122,0.706060606060606,0.7878787878787878,0.793939393939394,0.8181818181818182,0.8363636363636363
FOLD 7,0.7242424242424242,0.6848484848484848,0.806060606060606,0.7909090909090909,0.8272727272727273,0.8484848484848485
FOLD 8,0.6696969696969697,0.7242424242424242,0.7666666666666667,0.7878787878787878,0.8393939393939394,0.7818181818181819
FOLD 9,0.6696969696969697,0.7696969696969697,0.7363636363636363,0.8090909090909091,0.8,0.8181818181818182
FOLD 10,0.7090909090909091,0.7151515151515152,0.7909090909090909,0.7848484848484848,0.8333333333333334,0.7666666666666667
MEAN,0.687377034885628,0.721115111004234,0.7473033040557155,0.791866758120223,0.8188649935273729,0.8065926606441076
