,PCA,LDA,ANMM,DMLMJ,NCA,LMNN
FOLD 1,0.7202572347266881,0.8810289389067524,0.7202572347266881,0.7556270096463023,0.0,0.0
FOLD 2,0.7301587301587301,0.8539682539682539,0.7301587301587301,0.7682539682539683,0.0,0.0
FOLD 3,0.726984126984127,0.8507936507936508,0.726984126984127,0.7523809523809524,0.0,0.0
FOLD 4,0.7492163009404389,0.8557993730407524,0.7492163009404389,0.7523510971786834,0.0,0.0
FOLD 5,0.7484848484848485,0.8636363636363636,0.7484848484848485,0.7818181818181819,0.0,0.0
FOLD 6,0.7393939393939394,0.8606060606060606,0.7393939393939394,0.7757575757575758,0.0,0.0
FOLD 7,0.7575757575757576,0.8606060606060606,0.7575757575757576,0.7848484848484848,0.0,0.0
FOLD 8,0.7545454545454545,0.8606060606060606,0.7545454545454545,0.796969696969697,0.0,0.0
FOLD 9,0.7454545454545455,0.8454545454545455,0.7454545454545455,0.7818181818181819,0.0,0.0
FOLD 10,0.7484848484848485,0.8515151515151516,0.7484848484848485,0.796969696969697,0.0,0.0
MEAN,0.7420555786749379,0.8584014459133652,0.7420555786749379,0.7746794845641725,0.0,0.0
