,PCA,LDA,ANMM,DMLMJ,NCA,LMNN
FOLD 1,0.29260450160771706,0.5627009646302251,0.3183279742765273,0.4533762057877814,0.5852090032154341,0.6977491961414791
FOLD 2,0.2984126984126984,0.5682539682539682,0.28253968253968254,0.5111111111111111,0.6253968253968254,0.6984126984126984
FOLD 3,0.273015873015873,0.5587301587301587,0.3238095238095238,0.4507936507936508,0.6126984126984127,0.6984126984126984
FOLD 4,0.30407523510971785,0.54858934169279,0.2852664576802508,0.4106583072100313,0.6144200626959248,0.7210031347962382
FOLD 5,0.2818181818181818,0.5666666666666667,0.3303030303030303,0.4909090909090909,0.6242424242424243,0.7242424242424242
FOLD 6,0.2545454545454545,0.5333333333333333,0.3090909090909091,0.503030303030303,0.5969696969696969,0.7181818181818181
FOLD 7,0.32727272727272727,0.5484848484848485,0.3242424242424242,0.43636363636363634,0.6575757575757576,0.7151515151515152
FOLD 8,0.33636363636363636,0.49696969696969695,0.3303030303030303,0.3878787878787879,0.6393939393939394,0.7242424242424242
FOLD 9,0.3090909090909091,0.5151515151515151,0.3242424242424242,0.47575757575757577,0.6333333333333333,0.7333333333333333
FOLD 10,0.30303030303030304,0.5,0.29393939393939394,0.4666666666666667,0.6060606060606061,0.7303030303030303
MEAN,0.2980229520267218,0.5398880493913202,0.31220648504271964,0.4586545335508635,0.6195300061582354,0.716103227321766
