,PCA,LDA,ANMM,DMLMJ,NCA,LMNN
FOLD 1,0.7813504823151125,0.8778135048231511,0.7813504823151125,0.8585209003215434,0.0,0.0
FOLD 2,0.7714285714285715,0.873015873015873,0.765079365079365,0.8539682539682539,0.0,0.0
FOLD 3,0.7777777777777778,0.8634920634920635,0.7746031746031746,0.8634920634920635,0.0,0.0
FOLD 4,0.8056426332288401,0.8746081504702194,0.8056426332288401,0.8746081504702194,0.0,0.0
FOLD 5,0.806060606060606,0.8757575757575757,0.806060606060606,0.8666666666666667,0.0,0.0
FOLD 6,0.8,0.8666666666666667,0.803030303030303,0.8757575757575757,0.0,0.0
FOLD 7,0.8181818181818182,0.8727272727272727,0.8212121212121212,0.8939393939393939,0.0,0.0
FOLD 8,0.8151515151515152,0.8575757575757575,0.8121212121212121,0.8696969696969697,0.0,0.0
FOLD 9,0.793939393939394,0.8666666666666667,0.796969696969697,0.8696969696969697,0.0,0.0
FOLD 10,0.8090909090909091,0.8575757575757575,0.806060606060606,0.8787878787878788,0.0,0.0
MEAN,0.7978623707174546,0.8685899288771004,0.7972130200681038,0.8705134822797536,0.0,0.0
