,PCA,LDA,ANMM,DMLMJ,NCA,LMNN
FOLD 1,0.17041800643086816,0.3183279742765273,0.2347266881028939,0.2250803858520901,0.3729903536977492,0.7234726688102894
FOLD 2,0.2126984126984127,0.3015873015873016,0.2761904761904762,0.2285714285714285,0.2984126984126984,0.7269841269841271
FOLD 3,0.1968253968253968,0.32063492063492066,0.2,0.2222222222222222,0.3682539682539683,0.7238095238095238
FOLD 4,0.19435736677115986,0.3072100313479624,0.27899686520376177,0.2225705329153605,0.3510971786833856,0.7335423197492164
FOLD 5,0.21212121212121213,0.3242424242424242,0.20909090909090908,0.2787878787878788,0.3696969696969697,0.7424242424242424
FOLD 6,0.21515151515151515,0.26666666666666666,0.2363636363636364,0.2606060606060606,0.396969696969697,0.7363636363636363
FOLD 7,0.2,0.3515151515151515,0.2818181818181818,0.2636363636363636,0.3545454545454545,0.7606060606060606
FOLD 8,0.18181818181818185,0.3393939393939394,0.2484848484848485,0.3393939393939394,0.4212121212121212,0.7424242424242424
FOLD 9,0.18181818181818185,0.3515151515151515,0.2484848484848485,0.30606060606060603,0.3818181818181817,0.7575757575757576
FOLD 10,0.15757575757575756,0.3848484848484848,0.2787878787878788,0.2727272727272727,0.3363636363636364,0.7515151515151515
MEAN,0.19227840312106861,0.32659420460285304,0.2492944332527435,0.26196566907732227,0.3651360259653862,0.7398717730262249
